planet_ID,planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_NH3
249,1233.9916110237507,-5.686229830396403,-9.137066458259426,-9.663494609459535,-5.457514874879432,-9.46905748129304
250,1055.5274368550745,-3.0426703339103653,-7.081733955052992,-5.920443297712654,-4.106031950531236,-9.140083339823782
251,416.8123066135542,-3.602567083523951,-8.846950157838998,-9.373466712031146,-5.03083706197253,-5.903069585735866
252,297.9294016102347,-8.103609287075022,-7.32747500331548,-3.0090530618320512,-4.826123405534176,-4.110482786402312
253,886.0969665582282,-8.790843032160227,-9.161191110172474,-3.157159364932973,-3.078418488890644,-9.133226274906413
254,854.8696259509131,-3.7670665325638057,-4.064020904498442,-5.1155723359008265,-3.6151505219436095,-9.17353984723608
255,993.5108314207108,-9.57064091888887,-8.601851089128017,-6.7030299354103935,-3.8814161944075214,-9.647205809903934
256,1537.3553756711217,-5.8092707784294335,-8.741481333557289,-9.820434287231674,-3.211401880319701,-9.421906957858218
257,351.2992724676861,-9.645125528585076,-5.906694016906261,-7.390771591994293,-4.343678098883661,-9.301658293682078
258,507.1879596829183,-3.1975119283303064,-7.069315597941121,-7.8990060485464895,-4.591442692110436,-4.632954035170065
259,2111.89724917262,-8.928996652490845,-4.842315508848957,-8.877461176660843,-5.436767411888269,-4.131194517050829
260,849.5316663686192,-9.367943981379398,-6.741316131129342,-5.188727838096602,-4.81556179355097,-5.03938271348972
261,1149.038998572101,-6.205716544218511,-5.715222184569117,-9.114212268842726,-4.7529218550316115,-9.206242525702429
262,443.89301616580696,-8.898603484370454,-4.108790485945518,-7.241472171704792,-4.6061893872072535,-8.986746627856979
263,875.7550422687297,-9.561221506832103,-5.254842714185808,-5.554156550196972,-7.557101688848698,-9.477888968669852
264,4386.713193892091,-3.3417498534492287,-9.118607705103193,-3.3702270210990877,-8.34302408716574,-8.128463079732317
265,477.7305973621701,-5.622722472725717,-8.22726550638554,-5.75839131202241,-4.356962637679482,-9.761011588049744
266,1812.4321744717276,-9.337850281049214,-4.425767935024576,-8.186450126928902,-4.45787595869829,-6.647385760841463
267,333.4487042237527,-9.680562973881765,-4.685511902764973,-9.795570177150568,-4.582624818945657,-9.614800926045277
268,1370.7582263075003,-3.0684369954954422,-5.032731244109732,-9.075755531338135,-5.305619141121658,-8.945751870836549
269,1305.8513077416144,-4.405156062087574,-3.983133067177046,-6.080960280458382,-7.27718839360703,-7.3666745321436675
270,1021.311509166174,-3.142767767529294,-9.585500925484796,-8.645618094817783,-4.697400862245296,-8.915216960825308
271,665.9586655068583,-4.922874894665937,-9.435543914657568,-4.967380901681329,-3.082501108039339,-7.517715535688621
272,1226.367423317477,-8.641516462980592,-4.743353008452609,-3.0218525480065743,-8.416664288870338,-8.978439243858983
273,687.4005352710125,-4.23272926745114,-5.2131182534003955,-5.6425231589032485,-5.495255640524711,-9.6099147556111
274,1818.744927725753,-9.320257152062512,-4.874254815860277,-4.959274073010301,-8.000736972920913,-5.963711776611014
275,1196.990504282169,-4.434535452135469,-8.43901973841495,-9.428045716671122,-7.574279868216406,-5.441245178429359
276,2333.656151762051,-3.791942629455209,-9.570082304533924,-4.82930276796955,-3.228618740622732,-8.784628071932836
277,518.6905668631398,-4.134750488495139,-6.667628254624799,-8.667182364245972,-3.408610943103512,-5.629670633501419
278,1061.825379993406,-3.5587454560596696,-6.891861249361311,-4.630388841649721,-3.4858937302190016,-6.080370016978864
279,636.4782449357558,-5.61283921504302,-9.307721993146172,-3.4868258204494964,-4.568856693151888,-4.231186396420173
280,597.9353779764311,-9.008885526381114,-7.1710706756192675,-3.56990368745704,-5.538631083580097,-5.331679008948834
281,1146.7181021746346,-8.748291888187872,-9.657802114595045,-3.3447664820708995,-7.207287672649734,-6.4564069082362225
282,869.2530661894988,-9.4958411230476,-4.46839688882944,-9.948956626445396,-4.885115272436398,-9.57169670842312
283,1020.3705603232074,-4.543415791212237,-5.219439401925497,-5.0607194623322345,-3.744550677200315,-5.76919059423688
284,848.6910797318014,-5.271320926436408,-6.79106421161327,-8.959196099184714,-3.786886012528668,-5.009083153091071
285,713.290304728649,-3.186103915379079,-9.263576953690547,-3.129931062328753,-3.112535943003573,-4.914339983489543
286,586.798404674215,-9.245349318624262,-8.106709571621016,-5.131888450741431,-5.38245698388528,-9.662042435683572
287,1485.152300020751,-8.86025743576746,-8.420461809991222,-4.403012225397789,-3.285907797565238,-6.156739822002626
288,2467.1866628195116,-8.924699897683874,-4.1825007359594535,-8.835890495884891,-6.957626921664904,-4.157587444015452
289,476.390618637884,-3.632611350639865,-9.576960311505925,-8.414188682082855,-5.619058229173747,-4.603105883407204
290,1230.8076634094475,-8.14940727236644,-6.071829912943764,-4.490127171415753,-7.586366955253887,-4.483309605592702
291,1387.2034943926317,-9.21762145388744,-9.269584818674742,-7.4694472626591795,-7.963710738640789,-4.758910572929334
292,2307.182542122104,-4.253268706123115,-6.40232265556214,-8.028877329022361,-3.1073094501278424,-8.869394909000977
293,1028.6312266576497,-4.925348363247905,-9.39181113185118,-3.262369236466189,-4.450772766014157,-5.386210348829803
294,2116.93590264245,-8.121576047010514,-6.790342259636218,-5.336675508603314,-3.67463116852253,-6.017671302114672
295,1719.245300968422,-9.248720987210708,-9.719837024645262,-5.939303886532355,-7.506959697836919,-5.640253996137371
296,422.5620398683069,-8.079166321171469,-5.372783603365903,-3.975816938643092,-4.561412572493589,-5.2390724981668555
297,1665.5845311361536,-3.0360697430095778,-9.546214308767633,-5.004104927729778,-7.824565288734652,-8.746963735198422
298,1300.8474486774044,-4.248916575300654,-6.5682250045501975,-3.5506845700497616,-7.650680921160927,-5.97452490800266
299,551.1937298122649,-6.4191471954866355,-4.690080941553006,-7.741388399711404,-7.054111581279133,-5.065931050747677
300,1368.3300796663034,-6.293083285613479,-5.327977476085009,-6.696777194582943,-3.7101523857907455,-4.847026441441116
301,487.0183556070658,-9.758062541520342,-7.874816290634482,-5.621590658887711,-4.596092068676616,-9.63673264538656
302,1344.2967544114908,-3.246050342538602,-4.979101226909654,-8.91755090919552,-7.842412225435655,-4.948246116847155
303,671.1233146043236,-5.219895279053437,-8.677801468371348,-4.396443688685665,-3.7879627191197978,-9.324885511316914
304,854.802698364269,-9.03213308588428,-8.156480827553795,-4.976458022754548,-3.495959385323027,-8.427505013152818
305,1265.860676944952,-8.253817286755167,-5.388278916177901,-4.711845216517998,-3.1266890120903676,-5.7372517359930155
306,744.8670191410749,-9.184236391335972,-8.390007416624078,-4.409621952632832,-4.731391814328475,-9.137440065580485
307,446.8473471016041,-9.46857275773001,-4.337706368271734,-9.415891058017824,-4.090910462420225,-4.825295344655945
308,1027.5175219199552,-3.1810474564590554,-4.359204892404277,-9.19070097628272,-7.341566986533131,-4.777284215364697
309,921.0174005688616,-8.881036985785299,-5.479596152765176,-6.864251682617919,-3.3274179613103287,-9.402153963820275
310,1625.2248163892557,-8.966368564423167,-9.41154796350922,-3.4626904091779624,-6.234989206497697,-8.986346534114348
311,713.46674927047,-4.818154217096376,-5.6161834271843505,-5.773349883361692,-8.141208336690587,-4.140931414430742
312,1322.5201319641951,-5.344855731024503,-5.197975633214691,-7.073167583123459,-4.15293994702154,-9.168303721496136
313,793.6246554666734,-3.4427975093697487,-9.492814997090315,-4.989348541219963,-3.3622832933299316,-9.446771643229749
314,452.6293992695139,-3.3500414171520436,-8.223393217753113,-9.481228460248142,-5.600252652377011,-9.164258665960256
315,579.3211458109101,-4.566548359823359,-3.964452215606055,-3.0217629939447184,-7.3613227746759105,-4.606688435323438
316,1112.240796802405,-3.402313495227036,-5.802654669579048,-3.469436418485651,-4.287088212337585,-8.822254074752028
317,1389.137306154601,-3.2330334453734992,-6.926327556274872,-4.343697662495215,-6.668818116307942,-8.827935667149568
318,2479.807298767381,-8.797170178855676,-9.293322043830218,-3.1837683982551956,-7.062803333145168,-8.992710655197937
319,481.6310111969307,-8.722596127644836,-6.426371890062987,-5.359204957607248,-5.118723116494276,-4.115142491933663
320,1656.204492602717,-3.865900074243686,-7.457049569540436,-3.886689827861104,-4.501584192508427,-9.011095569561771
321,1360.309611996795,-8.478750406512589,-6.095985511000871,-9.420681911785724,-5.268591053517105,-4.856634258866827
322,913.3967431176744,-4.622608040799509,-7.399669934075191,-5.510248480883261,-5.998880488212255,-9.206393737566806
323,380.39174994809736,-3.0138972467463763,-9.721977800025442,-9.611083066241727,-5.739686008808937,-9.213756223242235
324,665.0828091209689,-8.117106011649776,-6.473948181010146,-4.7600920738640315,-3.817031714208901,-9.042787666476617
325,2342.0038131466185,-4.021158959891327,-5.344149869835583,-8.77361762804988,-3.7232938568656593,-8.261143891800003
326,728.8175606604144,-9.600222383599776,-9.342797558228655,-6.824456933492465,-4.890432602324849,-9.427471313616891
327,3372.7723913143695,-8.454690973097524,-4.8470710574758895,-5.89146078258659,-5.103641507692328,-5.9450668209008946
328,2904.8207957177533,-4.219667326540179,-9.518205626038412,-8.981395930448574,-3.110916731510702,-8.520359241057688
329,1345.4958478042204,-3.829763634651601,-8.79530380470596,-3.457276920525656,-7.203266010409606,-4.252081044823068
330,1176.984367924968,-4.13968899852652,-4.33592600073539,-6.8022537849762,-3.2413695199244947,-5.810438597799775
331,896.3217082185486,-3.6666915726185954,-6.294844792846362,-9.533697724257324,-4.808546330366993,-9.163865215485211
332,1140.1951292593335,-5.1219573916329155,-4.139329252496362,-6.106452092073694,-7.75394322776032,-5.0156718520348536
333,1939.9906878456488,-4.718124424754281,-9.439814158286614,-8.966388292919957,-7.204747330976866,-5.597274026639873
334,992.9447495470348,-8.382098463851383,-8.745415515569565,-3.218136834236629,-6.827162580352109,-8.70233617965757
335,998.4768063180112,-4.438517411982842,-9.35155377911592,-8.829389077763073,-5.377839798624692,-4.1605084191004735
336,574.2343080886556,-8.99631729882741,-6.847751778459055,-3.1801102822154625,-4.06072454041917,-9.466445027605346
337,1592.9904551779496,-8.920433224729626,-9.262508069431798,-7.786763130149519,-6.202487602946952,-4.624866270006545
338,1130.179766525299,-9.32095432251712,-4.652988564353092,-5.626937052143366,-5.129750566225988,-9.351948558935012
339,324.5580644551693,-9.472097627663766,-9.48753518127887,-6.2506355841168375,-3.6817728835546095,-6.711961424890368
340,783.5909533187669,-3.945631359064523,-4.482268527038312,-5.289288964230311,-5.253882603737511,-8.138493694696034
341,533.1484223427517,-3.66079151478826,-4.446343250484496,-8.768191641369237,-6.094460613145981,-9.383055572223144
342,1068.0572625526358,-4.240982293498902,-5.258884394396588,-9.42741758673684,-5.5566824955084755,-9.172927197676382
343,3141.1662467762103,-9.10568885428185,-5.869422292040164,-3.565033171901143,-4.645161584802299,-8.916561478836805
344,696.2935066991314,-9.201607924347256,-9.584375478472444,-4.434495431638446,-6.424077430615682,-9.646951060358765
345,903.9164371015792,-8.838369292015336,-5.740558487684385,-4.286298294378259,-7.84404236015448,-5.961378253604134
346,434.79446087523087,-9.260335878104042,-7.303200335241058,-9.693622313474377,-6.048170750486585,-5.349252675266581
347,2225.113201840409,-8.834236024243683,-5.682673056019773,-4.632199439698198,-7.907371058127707,-4.207740598777648
348,1983.2029802019777,-9.708036051634169,-6.681993645820101,-9.752833727743562,-4.561771239352229,-9.654026496168006
349,755.1653774706645,-9.248917959476502,-4.762758845768761,-4.3791627520648975,-3.635154149202693,-8.811905659188357
350,723.9284994186731,-9.22637126387185,-8.143116165159972,-8.422726509499718,-3.953899045081631,-9.278733806798908
351,1240.827064407741,-5.9383627890973285,-4.071255483432135,-6.854398123319292,-8.158934163493026,-9.418121439352358
352,1142.4311259426956,-7.797349660960837,-6.949577859735326,-5.930947155289969,-4.024313792296697,-9.33448969658438
353,377.50288555760807,-9.426574972888334,-6.850555266800719,-6.179697752813052,-5.831450779339918,-9.091716951381237
354,745.1508308819317,-4.945357246548092,-5.862752118293107,-4.996702208871929,-5.454206874352802,-9.638522324001634
355,1268.668962238297,-9.095308726697889,-6.364388825207096,-4.930203833377788,-3.0315397882671564,-5.4578337292350225
356,687.7137689035028,-5.764717635742303,-4.436762911598144,-9.752358606440216,-8.094818576051368,-9.542321883942863
357,602.0266461299145,-8.856199789407295,-6.57101053618932,-3.9617982818277855,-6.72020923201023,-9.706639837010666
358,1359.2046601863954,-3.401935918699342,-7.186526467900728,-9.040734120026048,-7.895625401617552,-4.184374823713178
359,1475.8202112176778,-9.028285276545352,-5.0939310162243086,-4.195021108943208,-7.302638103185352,-9.063167054835525
360,835.0689435635849,-5.281506858793174,-7.8440731988875,-3.954469540899774,-3.6667775709606367,-9.099677646017522
361,403.24682584080495,-9.26797176614608,-8.261083630446162,-3.836240353680257,-3.9277849891785976,-9.781257011984785
362,1140.3179318466975,-3.925630207462531,-7.693503584692016,-9.258117827719827,-6.567107809160654,-5.350365763247616
363,681.919823890336,-6.479949133959852,-5.646744209340751,-5.885246665210856,-3.026866988755841,-5.529870730938602
364,582.274355147941,-3.053492028599259,-5.1110915611372505,-9.405900340592918,-6.826371028642137,-5.348443214194851
365,599.6726160050429,-9.54676316079216,-5.45772995674408,-9.306500271836256,-5.431618291281231,-9.60183044776178
366,3188.386803202782,-3.721027008152995,-5.578331684642461,-8.47001888818865,-3.5745476677423165,-8.676506823396926
367,1605.998486972643,-8.592487707543395,-4.642531581173628,-4.08534253139268,-7.17683390668231,-8.777110697420152
368,631.3374796255,-4.460639044776457,-4.171833432434191,-6.42589714574217,-7.2997871787772,-9.103016922225764
369,1466.4438734759945,-8.424710698262498,-9.721248729855333,-3.572788720999994,-7.540910925657687,-4.5334153482698785
370,4613.18476481888,-3.9497969436829905,-8.996674961272792,-8.678858835212772,-6.206872307584256,-8.897185115851512
371,1147.489351970032,-3.3679201417309432,-8.904677536915107,-5.527491978031282,-5.633585178395866,-9.077640909015708
372,1133.7258789668165,-4.988121425800098,-6.005344936927014,-6.860552970999539,-4.7810057341133705,-9.535625439720656
373,1076.019893374556,-9.265834954134297,-7.0179852773347555,-9.452943603246393,-3.7310463392389495,-5.240594540208251
374,735.6225401299508,-4.233675312355737,-4.284317363918816,-3.8822178643189225,-3.456151510684238,-9.333986626734394
375,2076.555572655857,-9.428664043964725,-6.755935282742792,-9.33756588931454,-3.1485630855909092,-5.673408404669544
376,638.1526545904372,-9.784255335957669,-5.430895834865926,-8.265536944082502,-3.9696627028561706,-9.68134799856991
377,841.425423753891,-6.297336341498071,-5.120980730220052,-9.911469732087957,-3.1660642483464,-9.726246674292076
378,853.5565539559585,-6.248612160160056,-4.219229079178168,-9.748478678367272,-3.92095145642666,-7.442190427738751
379,1620.7764282172575,-9.263868372902715,-6.281518043090748,-6.345627740022708,-3.071795161275979,-5.582390653500547
380,1535.449248053425,-6.3602303872060855,-6.298728235185566,-8.655579358587868,-7.088814529638949,-9.332760947288456
381,423.4127012021193,-3.3052087092308726,-5.126363998621166,-3.8589979511849624,-7.843038162012499,-9.124934872291671
382,637.964059099035,-6.153518156310369,-4.507534967772265,-8.813868820273017,-3.6802248246559506,-5.166809099434443
383,1213.6138978099643,-5.278549831167647,-7.090267895063105,-5.299327854262842,-4.616902717564575,-9.239115595949375
384,1803.5974755414925,-4.313695544534938,-6.159856825231996,-8.17192848939577,-4.1787010624077645,-5.502682885879022
